region_code,region_name,municipalty_code,municipalty_name,city_code,city_name,population_2015,population_2018,population_density_2015,population_density_2018,lon,lat
13,Hallands län,1380,Halmstad,T4084,Skedala,359,372,800,737,56.69436515639559,12.975406318031364
13,Hallands län,1380,Halmstad,T4106,Steninge,1112,1123,335,332,56.768603395666354,12.63039874967197
13,Hallands län,1380,Halmstad,T4124,Trönninge,1569,1633,1093,1131,56.619025846507604,12.942605214151124
13,Hallands län,1380,Halmstad,T4176,Villshärad,778,750,609,582,56.69440758707378,12.69505643945313
13,Hallands län,1380,Halmstad,T4192,Åled,1690,1812,903,898,56.74454786792167,12.94873276121229
13,Hallands län,1381,Laholm,T3936,Genevad,653,704,774,851,56.568484027468266,13.031800685851685
13,Hallands län,1381,Laholm,T3968,Hasslöv,239,265,450,502,56.412144449157964,13.006731024810557
13,Hallands län,1381,Laholm,T3984,Hishult,328,358,340,372,56.42682381734005,13.312305163769725
13,Hallands län,1381,Laholm,T4000,Knäred,1211,1257,414,430,56.51865882579016,13.324284647829275
13,Hallands län,1381,Laholm,T4028,Laholm,6527,6798,1222,1253,56.50393908242807,13.03881917929302
13,Hallands län,1381,Laholm,T4036,Lilla Tjärby,872,941,921,989,56.52697428446527,13.05676626350504
13,Hallands län,1381,Laholm,T4044,Mellbystrand,3412,3964,410,468,56.459163434859164,12.925159288486633
13,Hallands län,1381,Laholm,T4072,Ränneslöv,458,467,528,537,56.45232403977244,13.073383309555021
13,Hallands län,1381,Laholm,T4092,Skottorp,512,549,581,609,56.4481792533076,12.958048301156078
13,Hallands län,1381,Laholm,T4148,Vallberga,655,716,812,878,56.46692552167782,13.025841706411782
13,Hallands län,1381,Laholm,T4164,Veinge,1417,1446,691,705,56.5522864107964,13.071641679428595
13,Hallands län,1381,Laholm,T4184,Våxtorp,987,1004,622,633,56.416781076783955,13.12008857737666
13,Hallands län,1381,Laholm,T4190,Ysby,245,258,514,541,56.49234202219785,13.117472844578023
13,Hallands län,1382,Falkenberg,T3908,Bergagård,240,245,465,283,56.976247178846414,12.566057082656053
13,Hallands län,1382,Falkenberg,T3920,Falkenberg,24099,27301,1332,1240,56.89857469656277,12.50461688249859
13,Hallands län,1382,Falkenberg,T3924,Fegen,235,241,335,345,57.10491323351958,13.03873021892046
13,Hallands län,1382,Falkenberg,T3944,Glommen,1082,1064,451,593,56.9346718456331,12.366893441283983
13,Hallands län,1382,Falkenberg,T3976,Heberg,458,476,584,664,56.88443244080921,12.629341159809229
13,Hallands län,1382,Falkenberg,T4020,Köinge,217,232,439,469,57.06210287757987,12.640042370369635
13,Hallands län,1382,Falkenberg,T4048,Långasand och Ugglarp,367,374,140,140,56.832478094357924,12.60197044202285
13,Hallands län,1382,Falkenberg,T4040,Långås,539,644,714,853,56.97661441923744,12.449201437753734
13,Hallands län,1382,Falkenberg,T4052,Morup,308,330,353,378,56.980215401538125,12.397157017687308
13,Hallands län,1382,Falkenberg,T4232,Olofsbo,NA,218,NA,152,56.920525474758364,12.393460684731776
13,Hallands län,1382,Falkenberg,T4104,Slöinge,991,1030,781,787,56.85352376701902,12.693938524867011
13,Hallands län,1382,Falkenberg,T4140,Ullared,699,705,628,613,57.13669510695898,12.71697511757221
13,Hallands län,1382,Falkenberg,T4168,Vessigebro,773,859,726,673,56.9766345597207,12.664131729472306
13,Hallands län,1382,Falkenberg,T4180,Vinberg,606,675,1031,1148,56.94968098183894,12.543943612698188
13,Hallands län,1382,Falkenberg,T4182,Vinbergs kyrkby,242,264,167,177,56.93445650165387,12.520697554487572
13,Hallands län,1382,Falkenberg,T4196,Årstad,321,278,720,788,56.918046700861545,12.675467406619761
13,Hallands län,1382,Falkenberg,T4212,Älvsered,445,455,394,414,57.2409977194129,12.865693489827926
13,Hallands län,1382,Falkenberg,T4216,Ätran,400,408,612,624,57.122657361687516,12.94655204900418
13,Hallands län,1383,Varberg,T4130,Bläshammar och Trönningenäs,743,958,404,513,57.14398558880493,12.238206703074924
13,Hallands län,1383,Varberg,T3912,Bua,2036,2110,867,882,57.23050299713233,12.115268286229885
13,Hallands län,1383,Varberg,T3942,Getterön,296,345,261,264,57.120953441905286,12.209536448596586
13,Hallands län,1383,Varberg,T3982,Himle,277,280,554,557,57.07239277246834,12.365984961901901
13,Hallands län,1383,Varberg,T3994,Hunnestad,259,275,317,283,57.10195120535598,12.360402941076673
13,Hallands län,1383,Varberg,T4230,Moarna*,NA,222,NA,351,57.047099390868894,12.353051606846794
13,Hallands län,1383,Varberg,T4012,Kungsäter,361,397,379,403,57.30761920695523,12.566960244661725
13,Hallands län,1383,Varberg,T4024,Nordvära och Källstorp,241,242,200,202,57.27133481952511,12.193833642783103
13,Hallands län,1383,Varberg,T4060,Rolfstorp,537,573,586,667,57.14633614639576,12.45369708526536
13,Hallands län,1383,Varberg,T4100,Skällinge,636,640,848,854,57.18198994905042,12.468487926170152
13,Hallands län,1383,Varberg,T4234,"Ringhals, Skällåkra och Lingome*",NA,237,NA,125,57.25442467377433,12.128820457166409
13,Hallands län,1383,Varberg,T4112,Tofta,486,497,316,325,57.16424004120902,12.275851219127508
13,Hallands län,1383,Varberg,T4132,Tvååker,2640,2886,973,1010,57.041391273388314,12.39973634667346
13,Hallands län,1383,Varberg,T4136,Tångaberg,965,1027,484,474,57.175666766726245,12.225583148778457
13,Hallands län,1383,Varberg,T4154,Valinge,280,281,253,259,57.17739936502344,12.372844897349184
13,Hallands län,1383,Varberg,T4156,Varberg,34248,35323,1465,1436,57.09883422861729,12.274015622114048
13,Hallands län,1383,Varberg,T4160,Veddige,2260,2323,1143,1160,57.26714012914374,12.32875063364586
13,Hallands län,1383,Varberg,T4188,Väröbacka,765,854,509,569,57.240890700001245,12.184859733283144
13,Hallands län,1383,Varberg,T4194,Årnäs,679,728,197,206,57.195540942983335,12.200614994333431
13,Hallands län,1383,Varberg,T4204,Åsby,409,483,510,468,57.23333225006435,12.312834304770933
13,Hallands län,1384,Kungsbacka,T3914,Buerås,754,768,828,843,57.424699527841696,11.970126320437501
13,Hallands län,1384,Kungsbacka,T3928,Fjärås kyrkby,2385,2463,1166,1198,57.45971170660212,12.171301305596646
13,Hallands län,1384,Kungsbacka,T3930,Fjärås station,200,221,300,315,57.431106660728915,12.152247894248223
13,Hallands län,1384,Kungsbacka,T3932,Frillesås,2832,3227,598,671,57.30281211244398,12.18351471305977
13,Hallands län,1384,Kungsbacka,T3956,Halla Heberg,1647,1710,402,429,57.45037437408542,11.961365748879173
13,Hallands län,1384,Kungsbacka,T3986,Hjälm,272,273,831,831,57.49420354518668,12.167614269334814
13,Hallands län,1384,Kungsbacka,T3998,Kläppa,625,734,414,500,57.36196532681464,12.144320759095635
13,Hallands län,1384,Kungsbacka,T4008,Kungsbacka,NA,23475,NA,2009,57.49447253040206,12.078573573583647
13,Hallands län,1384,Kungsbacka,T4054,Onsala,12275,12460,928,927,57.42595336915686,12.033737308858255
13,Hallands län,1384,Kungsbacka,T3898,Röda holme,654,683,329,340,57.3691379137266,11.963183017927074
13,Hallands län,1384,Kungsbacka,T4110,Sätinge,338,365,286,308,57.44882104569141,12.117077407363917
13,Hallands län,1384,Kungsbacka,T4152,Vallda,3929,3996,695,708,57.476595974980064,11.980944693573843
13,Hallands län,1384,Kungsbacka,T4224,Västra Hagen,1319,1359,457,476,57.42862727497262,11.939274344112224
13,Hallands län,1384,Kungsbacka,T4200,Åsa,6084,6341,671,700,57.34864493798981,12.117889762540889
14,Västra Götalands län,1401,Härryda,T4334,Eskilsby och Snugga,251,256,287,293,57.612173955311505,12.290224992510984
14,Västra Götalands län,1401,Härryda,T4392,Hindås,2901,2974,588,608,57.705919759442864,12.453537079124555
14,Västra Götalands län,1401,Härryda,T4354,Hällingsjö,459,512,477,532,57.61688397551838,12.438018025648056
14,Västra Götalands län,1401,Härryda,T4424,Härryda,1146,1170,323,329,57.6930193300185,12.293569667498952
14,Västra Götalands län,1401,Härryda,T4484,Landvetter,8839,9122,1007,1028,57.68710301561355,12.218450508851024
14,Västra Götalands län,1401,Härryda,T4520,Mölnlycke,17579,18320,1476,1580,57.65385008101689,12.120875473217517
14,Västra Götalands län,1401,Härryda,T4526,Nya Långenäs,339,347,1020,1044,57.655082159442856,12.167856513286937
14,Västra Götalands län,1401,Härryda,T4542,Rya,365,394,386,423,57.70133028005927,12.372784409735683
14,Västra Götalands län,1401,Härryda,T4544,Rävlanda,1522,1538,944,940,57.65536693365465,12.496946527333538
14,Västra Götalands län,1401,Härryda,T4570,Stora Bugärde,415,411,355,350,57.64980768439012,12.385227045521834
14,Västra Götalands län,1402,Partille,T4432,Jonsered,929,908,862,822,57.744820149203726,12.172318309970818
14,Västra Götalands län,1402,Partille,T4464,Kåhög,871,903,1599,1658,57.750858983694854,12.15224580919554
14,Västra Götalands län,1402,Partille,T4631,Öjersjö,4394,4554,1702,1703,57.70077876293102,12.14212936637338
14,Västra Götalands län,1407,Öckerö,T4304,Björkö,1495,1487,1458,1439,57.732238978365224,11.679138547368435
14,Västra Götalands län,1407,Öckerö,T4348,Fotö,630,637,1473,1482,57.67027502117585,11.65719696230239
14,Västra Götalands län,1407,Öckerö,T4420,Hälsö,586,609,993,983,57.734555481535146,11.653448177032297
14,Västra Götalands län,1407,Öckerö,T4428,Hönö och Öckerö,5293,9134,1565,1492,57.69070132823135,11.656975988299434
14,Västra Götalands län,1407,Öckerö,T4434,Kalvsund,208,208,818,818,57.708596060621325,11.68214517853806
14,Västra Götalands län,1407,Öckerö,T4476,Källö-Knippla,331,303,973,891,57.75229060500769,11.65174044140635
14,Västra Götalands län,1407,Öckerö,T4552,Rörö,262,244,456,420,57.77639937590466,11.618598462629539
14,Västra Götalands län,1415,Stenungsund,T4436,Jörlanda,1465,1507,428,440,57.98637903629531,11.830837145697295
14,Västra Götalands län,1415,Stenungsund,T4618,Spekeröd,211,224,214,232,58.02879035751383,11.86442463183623
14,Västra Götalands län,1415,Stenungsund,T4568,Stenungsund,13093,13718,1069,1119,58.063744415572835,11.836462855987806
14,Västra Götalands län,1415,Stenungsund,T4578,Stenungsön,243,248,352,359,58.071729189588076,11.804577504755416
14,Västra Götalands län,1415,Stenungsund,T4576,Stora Höga,2846,2876,1022,1014,58.01648914474482,11.82363377182522
14,Västra Götalands län,1415,Stenungsund,T4595,Svartehallen,267,247,452,421,58.11911223083138,11.959826236053859
14,Västra Götalands län,1415,Stenungsund,T4598,Svenshögen,452,413,809,741,58.140031112163,11.94612869168481
14,Västra Götalands län,1415,Stenungsund,T4606,Ucklum,531,602,414,495,58.0838769586804,11.95588584551786
14,Västra Götalands län,1415,Stenungsund,T4630,Ödsmål,1414,1415,385,408,58.11538875762958,11.859686785137155
14,Västra Götalands län,1419,Tjörn,T4308,Bleket,406,446,351,382,57.95463169419659,11.577896424666687
14,Västra Götalands län,1419,Tjörn,T4326,Djupvik och Fagerfjäll,284,211,146,177,57.99011350197347,11.67411912150226
14,Västra Götalands län,1419,Tjörn,T5542,Hjälteby,NA,213,NA,365,58.050348569214165,11.705631225620905
14,Västra Götalands län,1419,Tjörn,T4514,"Myggenäs, Häggvall och Höviksnäs*",1750,3459,437,513,58.009506395573815,11.748998250491951
14,Västra Götalands län,1419,Tjörn,T4440,Klädesholmen,367,356,1272,1197,57.94554217431609,11.5390348500094
14,Västra Götalands län,1419,Tjörn,T4442,Klövedal,569,607,212,223,58.03533293665811,11.59285707021901
14,Västra Götalands län,1419,Tjörn,T4460,Kyrkesund,547,543,101,98,58.027029755880996,11.552931321406225
14,Västra Götalands län,1419,Tjörn,T4468,Kållekärr,629,664,818,862,58.027832299406676,11.66185498782495
14,Västra Götalands län,1419,Tjörn,T4548,Rönnäng,1551,1542,620,611,57.941837130863966,11.607598252069288
14,Västra Götalands län,1419,Tjörn,T4560,Skärhamn,3495,3594,681,700,57.98499668395822,11.556923325004194
14,Västra Götalands län,1421,Orust,T4336,Ellös,1036,1068,469,466,58.176170034894234,11.47737510020709
14,Västra Götalands län,1421,Orust,T4384,Henån,2243,2294,477,469,58.2322392162371,11.669294269464684
14,Västra Götalands län,1421,Orust,T4426,Höggeröd,227,240,120,127,58.267213704167226,11.756960506095345
14,Västra Götalands län,1421,Orust,T4508,Mollösund,243,212,207,173,58.07285311985808,11.478610536096475
14,Västra Götalands län,1421,Orust,T4592,Svanesund,1946,2026,538,556,58.14288639520908,11.818170792639858
14,Västra Götalands län,1421,Orust,T4610,Varekil,912,928,571,592,58.12719283359435,11.718582568221107
14,Västra Götalands län,1421,Orust,T4644,Vindön och Töllås,219,210,131,124,58.29135209797882,11.699259553555628
14,Västra Götalands län,1427,Sotenäs,T4312,Bovallstrand,447,438,350,321,58.4715370008319,11.321855176923114
14,Västra Götalands län,1427,Sotenäs,T4404,Hunnebostrand,2053,1994,567,567,58.44273141998973,11.304290089149525
14,Västra Götalands län,1427,Sotenäs,T4448,Kungshamn,3657,3485,904,961,58.361180240239094,11.253194181060524
14,Västra Götalands län,1427,Sotenäs,T4500,Malmön,260,264,245,252,58.34454352159201,11.331763821416232
14,Västra Götalands län,1427,Sotenäs,T4564,Smögen,1292,1280,1121,1110,58.35727153112619,11.229713208130457
14,Västra Götalands län,1430,Munkedal,T4324,Dingle,901,895,926,765,58.52739308047001,11.577213279269348
14,Västra Götalands län,1430,Munkedal,T4380,Hedekas,392,421,390,442,58.64565699114444,11.786214624402083
14,Västra Götalands län,1430,Munkedal,T4412,Hällevadsholm,816,780,705,773,58.57926675547748,11.525693628545046
14,Västra Götalands län,1430,Munkedal,T4512,Munkedal,3910,4138,730,732,58.47615097019876,11.695454319118898
14,Västra Götalands län,1430,Munkedal,T4554,Torreby,226,247,428,443,58.450625171951124,11.603371360753423
14,Västra Götalands län,1435,Tanum,T4344,Fjällbacka,850,858,510,511,58.59690383677793,11.286729349740304
14,Västra Götalands län,1435,Tanum,T4356,Grebbestad,1877,1939,379,386,58.692435657316786,11.24728781538008
14,Västra Götalands län,1435,Tanum,T4372,Hamburgsund,706,709,515,510,58.55808027734568,11.271972489223964
14,Västra Götalands län,1435,Tanum,T4532,Rabbalshede,283,292,389,398,58.61309139029821,11.471598538289815
14,Västra Götalands län,1435,Tanum,T4600,Tanumshede,1774,1953,856,931,58.72542937896856,11.318283377228909
14,Västra Götalands län,1435,Tanum,T5552,Östad,NA,213,NA,634,58.773606046284655,11.561011753162628
14,Västra Götalands län,1438,Dals-Ed,T4796,Ed,2994,3066,855,865,58.91043355852569,11.93927584876677
14,Västra Götalands län,1439,Färgelanda,T4828,Färgelanda,1986,1923,755,771,58.57048824309658,11.994583561347302
14,Västra Götalands län,1439,Färgelanda,T4900,Högsäter,715,736,638,657,58.64954151301956,12.054614674599739
14,Västra Götalands län,1439,Färgelanda,T5048,Stigen,463,456,568,586,58.56865027161656,12.060383180761105
14,Västra Götalands län,1439,Färgelanda,T5160,Ödeborg,589,583,673,666,58.54402498298511,11.973300610879837
14,Västra Götalands län,1440,Ale,T4704,Alvhem,322,333,379,389,58.00114965052556,12.169202631757656
14,Västra Götalands län,1440,Ale,T4976,Nödinge-Nol,11117,11492,1305,1332,57.88657848982619,12.088702446354967
14,Västra Götalands län,1440,Ale,T5036,Skepplanda,1821,1839,1198,1198,57.98425849325019,12.214137110201783
14,Västra Götalands län,1440,Ale,T5056,Surte,6003,6311,1615,1694,57.83507399226549,12.017624915998232
14,Västra Götalands län,1440,Ale,T5152,Älvängen,4759,5818,1147,1193,57.953930079845144,12.116344336315525
14,Västra Götalands län,1441,Lerum,T4732,Björboholm,1036,1142,441,449,57.87698925658591,12.327226080429083
14,Västra Götalands län,1441,Lerum,T4836,Gråbo,6021,6485,1101,1164,57.837797670821764,12.296633370077366
14,Västra Götalands län,1441,Lerum,T4920,Lerum,26913,27959,1096,1121,57.784544390473194,12.304722786208373
14,Västra Götalands län,1441,Lerum,T5032,Sjövik,929,1109,954,1139,57.91356475671778,12.371161918559482
14,Västra Götalands län,1441,Lerum,T4582,Slätthult,231,230,363,361,57.76940938450378,12.342934099845268
14,Västra Götalands län,1441,Lerum,T5072,Tollered,920,893,1146,1198,57.81783457117288,12.425086567089291
14,Västra Götalands län,1441,Lerum,T5550,Ytterstad,NA,234,NA,354,57.82790340981022,12.205448632869313
14,Västra Götalands län,1441,Lerum,T5176,Öxeryd,544,625,493,564,57.72907803225464,12.274479887658067
14,Västra Götalands län,1442,Vårgårda,T4402,Horla,209,229,327,341,57.96294562395109,12.723730028567703
14,Västra Götalands län,1442,Vårgårda,T5124,Vårgårda,5384,5711,1061,1111,58.03407294414493,12.808227347966692
14,Västra Götalands län,1442,Vårgårda,T5162,Östadkulle,401,415,616,635,58.01644653668819,12.64249702774802
14,Västra Götalands län,1443,Bollebygd,T4744,Bollebygd,3870,4413,1151,1295,57.67233543900252,12.570813032680567
14,Västra Götalands län,1443,Bollebygd,T5538,"Dammkullen, Fjällastorp och Stenaskjum*",NA,238,NA,309,57.677024404724946,12.54790515686654
14,Västra Götalands län,1443,Bollebygd,T4884,Hultafors,333,333,453,466,57.69336788710614,12.72830171121782
14,Västra Götalands län,1443,Bollebygd,T4984,Olsfors,617,629,843,882,57.69116141034141,12.69770001085448
14,Västra Götalands län,1443,Bollebygd,T5092,Töllsjö,409,420,627,590,57.79326277852772,12.63612444214375
14,Västra Götalands län,1444,Grästorp,T5260,Grästorp,2946,3087,1199,1177,58.332597262790266,12.680236520322195
14,Västra Götalands län,1445,Essunga,T5250,Främmestad,391,396,571,566,58.23510786260207,12.669229697243491
14,Västra Götalands län,1445,Essunga,T5312,Jonslund,304,317,405,422,58.15531424256858,12.827664631914146
14,Västra Götalands län,1445,Essunga,T5388,Nossebro,1884,1956,1007,1044,58.186890884737004,12.722796682839341
14,Västra Götalands län,1446,Karlsborg,T5248,Forsvik,323,344,387,412,58.57529829342772,14.431047520036813
14,Västra Götalands län,1446,Karlsborg,T5324,Karlsborg,3624,3766,699,746,58.526797230820286,14.523457884725953
14,Västra Götalands län,1446,Karlsborg,T5384,Mölltorp,1047,1071,707,724,58.49650798396191,14.414050825938396
14,Västra Götalands län,1446,Karlsborg,T5496,Undenäs,238,224,313,294,58.658189821992416,14.403776555595696
14,Västra Götalands län,1447,Gullspång,T5268,Gullspång,1568,1550,510,516,58.966650263946605,14.101079453857752
14,Västra Götalands län,1447,Gullspång,T5300,Hova,1254,1320,677,720,58.84931608153223,14.209164609789061
14,Västra Götalands län,1447,Gullspång,T5396,Otterbäcken,686,694,590,586,58.9464516170643,14.042252781556007
14,Västra Götalands län,1452,Tranemo,T4708,Ambjörnarp,301,300,295,290,57.42112051405559,13.3007461422295
14,Västra Götalands län,1452,Tranemo,T4784,Dalstorp,734,714,521,494,57.60236186452548,13.52450310281057
14,Västra Götalands län,1452,Tranemo,T4832,Grimsås,694,727,621,651,57.48380276892531,13.550272006537716
14,Västra Götalands län,1452,Tranemo,T4928,Limmared,1434,1507,879,1032,57.536775670818436,13.358313897841294
14,Västra Götalands län,1452,Tranemo,T4936,Ljungsarp,219,213,440,451,57.56647892627742,13.582447107325905
14,Västra Götalands län,1452,Tranemo,T4940,Länghem,1086,1119,763,784,57.599993191151775,13.245651626916834
14,Västra Götalands län,1452,Tranemo,T4970,Nittorp,NA,204,NA,576,57.54609807987262,13.48976707336642
14,Västra Götalands län,1452,Tranemo,T4988,Rosenlund,329,305,873,811,57.52571239448796,13.344966408896003
14,Västra Götalands län,1452,Tranemo,T5080,Tranemo,3224,3341,943,976,57.48380970495021,13.3587396163001
14,Västra Götalands län,1452,Tranemo,T5100,Uddebo,220,238,343,371,57.47221090158175,13.26805721240614
14,Västra Götalands län,1460,Bengtsfors,T4720,Bengtsfors,3125,3249,802,833,59.02640647264761,12.23278697182986
14,Västra Götalands län,1460,Bengtsfors,T4728,Billingsfors,1108,1167,693,730,58.98374302726769,12.248378850462572
14,Västra Götalands län,1460,Bengtsfors,T4768,Bäckefors,709,701,512,499,58.80492224833919,12.161807706274894
14,Västra Götalands län,1460,Bengtsfors,T4772,Dals Långed,1407,1453,669,689,58.92195911653585,12.312914040815949
14,Västra Götalands län,1460,Bengtsfors,T5040,Skåpafors,323,347,269,344,59.02289878601294,12.288276592475015
14,Västra Götalands län,1461,Mellerud,T4776,Dals Rostock,882,853,618,598,58.714557318483486,12.35375806449784
14,Västra Götalands län,1461,Mellerud,T4952,Mellerud,3797,3936,1192,1226,58.70101472026895,12.458493741764851
14,Västra Götalands län,1461,Mellerud,T5144,Åsensbruk,746,772,433,463,58.793539807270506,12.42841282410862
14,Västra Götalands län,1462,Lilla Edet,T4856,Göta,1002,1093,717,765,58.10864173985935,12.14428039202687
14,Västra Götalands län,1462,Lilla Edet,T4872,Hjärtum,385,386,679,678,58.17991539610132,12.10914862585407
14,Västra Götalands län,1462,Lilla Edet,T4924,Lilla Edet,3772,3914,1213,1259,58.12955010951094,12.131699520289228
14,Västra Götalands län,1462,Lilla Edet,T4490,Lilla Edet västra,1446,1598,1048,1142,58.13921735281564,12.116052550090956
14,Västra Götalands län,1462,Lilla Edet,T4944,Lödöse,1540,1840,856,973,58.031681572986784,12.154861454018139
14,Västra Götalands län,1462,Lilla Edet,T4978,Nygård,490,479,480,481,58.056616978314175,12.211978204603
14,Västra Götalands län,1462,Lilla Edet,T5548,"Groröd, Svenseröd, Torskog och Källeröd*",NA,236,NA,160,58.026269422339965,12.116059574689611
14,Västra Götalands län,1463,Mark,T4724,Berghem,369,374,441,435,57.46427736493762,12.587506113679886
14,Västra Götalands län,1463,Mark,T4736,Björketorp,514,555,517,607,57.426976059868295,12.526824060116606
14,Västra Götalands län,1463,Mark,T5540,Flygsnäs och Hägnen*,NA,207,NA,361,57.60586450592843,12.36970076924819
14,Västra Götalands län,1463,Mark,T4812,Fritsla,2307,2458,726,771,57.55419329206498,12.790768265736528
14,Västra Götalands län,1463,Mark,T4880,Horred,1203,1271,770,768,57.356638414925705,12.47296420444322
14,Västra Götalands län,1463,Mark,T4892,Hyssna,665,713,390,427,57.55706743620393,12.538137462330816
14,Västra Götalands län,1463,Mark,T4912,Kinna,15019,15405,806,781,57.493707094975726,12.676519754060426
14,Västra Götalands län,1463,Mark,T4992,Rydal,415,430,605,627,57.555632754842875,12.69241952861473
14,Västra Götalands län,1463,Mark,T5064,Sätila,1210,1186,731,843,57.54109106048616,12.438411773498887
14,Västra Götalands län,1463,Mark,T5076,Torestorp,412,409,550,549,57.38713601648828,12.679574494768175
14,Västra Götalands län,1463,Mark,T4450,Ubbhult norra,201,200,332,331,57.59943226187636,12.39147406651587
14,Västra Götalands län,1463,Mark,T5172,Öxabäck,330,339,499,513,57.395919551203434,12.804581438667691
14,Västra Götalands län,1465,Svenljunga,T4868,Hillared,639,649,546,594,57.63279345813633,13.168241539242894
14,Västra Götalands län,1465,Svenljunga,T4876,Holsljunga,241,225,609,584,57.41296166496098,12.974351205976314
14,Västra Götalands län,1465,Svenljunga,T4956,Mjöbäck,300,304,391,394,57.31188103545791,12.878158671904396
14,Västra Götalands län,1465,Svenljunga,T5016,Sexdrega,802,782,653,635,57.57893276076786,13.118848534489658
14,Västra Götalands län,1465,Svenljunga,T5060,Svenljunga,3592,3713,829,827,57.495715100283334,13.11038233879176
14,Västra Götalands län,1465,Svenljunga,T5164,Östra Frölunda,321,313,508,498,57.343184833922955,13.03229036180805
14,Västra Götalands län,1465,Svenljunga,T5168,Överlida,540,514,638,607,57.35085382045612,12.899182068662704
14,Västra Götalands län,1466,Herrljunga,T4864,Herrljunga,3982,4095,1052,1060,58.075210389767264,13.023756168489092
14,Västra Götalands län,1466,Herrljunga,T4712,Ljung och Annelund,1226,1224,697,681,57.98662014778801,13.061996809543063
14,Västra Götalands län,1470,Vara,T5204,Arentorp,464,507,570,615,58.24234143122409,12.873697881138602
14,Västra Götalands län,1470,Vara,T5224,Emtunga,284,309,702,764,58.25478208677087,13.001532427993748
14,Västra Götalands län,1470,Vara,T5316,Jung,384,387,402,404,58.32581694083971,13.11015090578175
14,Västra Götalands län,1470,Vara,T5336,Kvänum,1278,1386,732,786,58.29988777166144,13.187591118619753
14,Västra Götalands län,1470,Vara,T5346,Larv,231,236,293,289,58.189894578664614,13.119516837320079
14,Västra Götalands län,1470,Vara,T5440,Stora Levene,809,808,628,576,58.32583018759738,12.924360917152223
14,Västra Götalands län,1470,Vara,T5476,Tråvad,451,491,512,538,58.25013071972276,13.086182411977362
14,Västra Götalands län,1470,Vara,T5500,Vara,4052,4196,1223,1237,58.26212384664788,12.959574798304107
14,Västra Götalands län,1470,Vara,T5512,Vedum,960,974,702,706,58.16966473238625,12.996873691144895
14,Västra Götalands län,1471,Götene,T5280,Götene,5027,5078,1012,1085,58.52878538518385,13.477268291648171
14,Västra Götalands län,1471,Götene,T5304,Hällekis,683,655,428,517,58.627430926705614,13.438118537969657
14,Västra Götalands län,1471,Götene,T5340,Källby,1737,1753,832,786,58.51614814374352,13.2924632160744
14,Västra Götalands län,1471,Götene,T5360,Lundsbrunn,909,892,702,692,58.471609614371374,13.447266304767872
14,Västra Götalands län,1472,Tibro,T5232,Fagersanna,684,684,341,341,58.461920456357966,14.268939451027746
14,Västra Götalands län,1472,Tibro,T5456,Tibro,8396,8522,1065,1078,58.41902582635474,14.158058424995282
14,Västra Götalands län,1473,Töreboda,T5376,Moholm,647,606,626,592,58.606430337609325,14.038883079348583
14,Västra Götalands län,1473,Töreboda,T5484,Töreboda,4626,4670,1128,1141,58.70599567999374,14.12635899512988
14,Västra Götalands län,1473,Töreboda,T5536,Älgarås,373,389,400,434,58.81235793845697,14.254412251664515
14,Västra Götalands län,1480,Göteborg,T4294,Angered,1062,1417,530,597,57.78560274960615,12.093257295567238
14,Västra Götalands län,1480,Göteborg,T4298,Asperö,398,419,1036,1090,57.64799371929809,11.796808204736983
14,Västra Götalands län,1480,Göteborg,T4302,Björlanda,23088,1126,1193,713,57.76189216196557,11.818041222090827
14,Västra Götalands län,1480,Göteborg,T4322,Brännö,918,913,476,473,57.639152573104255,11.777507989398144
14,Västra Götalands län,1480,Göteborg,T4332,Donsö,1446,1453,1395,1382,57.59995578932699,11.80165691234256
14,Västra Götalands län,1480,Göteborg,T4368,Göteborg,572799,592042,2663,2532,57.66473975156406,11.97224270153427
14,Västra Götalands län,1480,Göteborg,T4522,Nolvik,1373,1393,744,745,57.77493085641484,11.838360483718633
14,Västra Götalands län,1480,Göteborg,T4364,Nordöstra Göteborg,45106,47072,4258,4338,57.77439822789005,12.027543917221639
14,Västra Götalands län,1480,Göteborg,T4528,Olofstorp,3746,4011,1120,1207,57.802235425504755,12.168548506955633
14,Västra Götalands län,1480,Göteborg,T4574,Stenared,407,415,412,419,57.79693067984676,12.204057925296954
14,Västra Götalands län,1480,Göteborg,T4588,Styrsö,1324,1350,744,756,57.61545946646112,11.777898976247211
14,Västra Götalands län,1480,Göteborg,T4596,Säve,759,734,1111,1069,57.803581228909096,11.912543136717076
14,Västra Götalands län,1480,Göteborg,T4524,Torslanda,NA,22767,NA,1321,57.720496851776765,11.76930042811886
14,Västra Götalands län,1480,Göteborg,T4510,Tumlehed,623,819,529,581,57.7263839727722,11.736012212995856
14,Västra Götalands län,1480,Göteborg,T4612,Vrångö,351,368,699,762,57.572817618115586,11.784967158952535
14,Västra Götalands län,1481,Mölndal,T4369,Björnåsen*,NA,323,NA,796,57.57313913140558,12.049484667912255
14,Västra Götalands län,1481,Mölndal,T4410,Hällesåker,682,694,291,299,57.60343019435832,12.192720491483692
14,Västra Götalands län,1481,Mölndal,T4367,Östra Balltorp,NA,2765,NA,3224,57.62819004477328,12.02271888161068
14,Västra Götalands län,1482,Kungälv,T4506,Arvidsvik,862,1028,1255,885,57.88871866658243,11.59074991711461
14,Västra Götalands län,1482,Kungälv,T5070,Aröd och Timmervik,873,888,332,335,57.97251147971679,11.788282854913074
